id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
1160,VESTLAND MIRA,-1715940720,SHELL,78865936,EGRET,65919135,2,0,4
1161,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET G,-949074896,2,0,17
1162,VESTLAND MIRA,-1715940720,SHELL,78865936,EGRET,65919135,1,0,4
1163,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET E,-949074898,1,0,21
1164,SKANDI BARRA,954942860,SHELL,78865936,GANNET C,-949074900,1,0,20
1165,BRAGE SUPPLIER,210364477,SHELL,78865936,SCOTER (oil),-1442538815,1,0,1
1166,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET G,-949074896,1,0,17
1167,SKANDI BUCHAN,-443528389,SHELL,78865936,GANNET A,-949074902,1,0,18
1168,EDDA FERD,205022069,TOTAL,80012068,ELGIN,66057637,1,0,67
1169,GRAMPIAN SCEPTRE,398550601,REPSOL,-1881188397,ARBROATH,-952916089,1,0,11
1170,SKANDI BARRA,954942860,REPSOL,-1881188397,ARBROATH,-952916089,2,0,11
1171,SKANDI BARRA,954942860,SHELL,78865936,EGRET,65919135,2,1,4
1172,FS ARENDAL,-658651070,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1173,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1174,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1175,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,1,67
1176,STRIL ODIN,-1180463258,REPSOL,-1881188397,MONTROSE,463927351,2,0,13
1177,STRIL ODIN,-1180463258,SHELL,78865936,GANNET E,-949074898,2,1,21
1178,BRAGE SUPPLIER,210364477,NEXEN,74177002,BUZZARD,965041792,1,0,47
1179,BRAGE SUPPLIER,210364477,NEXEN,74177002,BUZZARD,965041792,2,0,47
1180,BRAGE SUPPLIER,210364477,SHELL,78865936,GANNET A,-949074902,2,1,18
1181,EDDA FERD,205022069,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1182,EDDA FERD,205022069,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,0,46
1183,EDDA FERD,205022069,REPSOL,-1881188397,BUCHAN,1970090533,2,1,41
1184,VESTLAND MIRA,-1715940720,BP,2126,MADOES,-2028389875,2,0,66
1185,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,WOOD,2670253,2,1,12
1186,VESTLAND MIRA,-1715940720,BP,2126,MADOES,-2028389875,1,0,66
1187,ISLAND CHALLENGER,-1182779558,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
1188,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
1189,HAVILA CRUSADER,1798630972,BP,2126,MONAN,73541657,2,0,64
1190,HAVILA CRUSADER,1798630972,SHELL,78865936,GANNET C,-949074900,2,1,20
1191,SKANDI BARRA,954942860,SHELL,78865936,EGRET,65919135,1,0,4
1192,SEA TANTALUS,1033933901,SHELL,78865936,GANNET E,-949074898,1,0,21
1193,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,1,0,20
1194,SKANDI BUCHAN,-443528389,SHELL,78865936,GANNET A,-949074902,1,0,18
1195,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
1196,EDDA FRIGG,2061095641,REPSOL,-1881188397,WOOD,2670253,1,0,12
1197,SKANDI BARRA,954942860,SHELL,78865936,GANNET A,-949074902,2,0,18
1198,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,2,1,67
1199,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,1,0,67
1200,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,WOOD,2670253,1,0,12
1201,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,2,0,12
1202,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
1203,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,2,0,12
1204,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,2,1,66
1205,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,ARBROATH,-952916089,1,0,11
1206,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
1207,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
1208,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,3,1,21
1209,STRIL ODIN,-1180463258,REPSOL,-1881188397,CARNOUSTIE,-2071798339,1,0,10
1210,STRIL ODIN,-1180463258,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1211,STRIL ODIN,-1180463258,SHELL,78865936,EGRET,65919135,2,1,4
1212,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,2,0,10
1213,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,2,1,20
1214,BRAGE SUPPLIER,210364477,NEXEN,74177002,BUZZARD,965041792,1,0,47
1215,BRAGE SUPPLIER,210364477,NEXEN,74177002,BUZZARD,965041792,1,0,47
1216,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1217,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1218,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,2,0,66
1219,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,2,1,3
1220,STRIL ODIN,-1180463258,SHELL,78865936,EGRET,65919135,1,0,4
1221,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET E,-949074898,1,0,21
1222,GRAMPIAN SCEPTRE,398550601,SHELL,78865936,GANNET E,-949074898,1,0,21
1223,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,1,0,20
1224,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,1,0,20
1225,SKANDI CAPTAIN,-537194322,SHELL,78865936,MERGANSER,115750726,1,0,2
1226,BRAGE SUPPLIER,210364477,SHELL,78865936,GANNET A,-949074902,1,0,18
1227,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,BUCHAN,1970090533,1,0,41
1228,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,5,0,41
1229,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,5,0,10
1230,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,5,1,66
1231,VESTLAND CETUS,-1663906517,SHELL,78865936,EGRET,65919135,5,1,4
1232,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,5,1,3
1233,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,4,0,12
1234,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
1235,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,4,0,13
1236,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,4,1,1
1237,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
1238,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,3,1,64
1239,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,3,1,21
1240,VESTLAND MIRA,-1715940720,NEXEN,74177002,BUZZARD,965041792,1,0,47
1241,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,1,0,46
1242,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,0,46
1243,SKANDI CAPTAIN,-537194322,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
1244,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET A,-949074902,3,1,18
1245,SKANDI BARRA,954942860,BP,2126,MARNOCK-SKUA (cond),-1044193739,1,0,6
1246,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,1,0,64
1247,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,2,0,20
1248,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,2,1,67
1249,SKANDI BARRA,954942860,SHELL,78865936,MERGANSER,115750726,1,0,2
1250,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
